nummer,naam,"ligging type 1","ligging nummer 1","ligging omschrijving 1","ligging hectometrering 1","ligging type 2","ligging nummer 2","ligging omschrijving 2","ligging hectometrering 2","ligging type 3","ligging nummer 3","ligging omschrijving 3","ligging hectometrering 3",thema,subthema,"eigenaar organisatie","eigenaar contactpersoon","eigenaar telefoon 1","eigenaar telefoon 2","in gedeeld beheer met organisatie","in gedeeld beheer met contactpersoon","in gedeeld beheer met telefoon 1","in gedeeld beheer met telefoon 2","beheerder organisatie","beheerder contactpersoon","beheerder telefoon 1","beheerder telefoon 2","beheerder email","geinspecteerd door",plaats,gebied,"dichtstbijzijnde hoogte markering",topcode,"gps coordinaten","rds coordinaten",opmerking,conditiescore,"laatste inspectiejaar","komende inspectiejaar","benodigd materieel","toelichting opmerkingveld","bgt nummer","bgt classificatie","imgeo classificatie","nen2767 beheerobject","Object Conditie","crow nummer","crow naam","crow info",verhardingssoort,"verhardings functie",verkeersfunctie,"wegcategorie lvvp","totale breedte","totale lengte","aantal rijbanen",peiljaar,"dichtstbijzijnde hoogtemerk",status,"volgende groot onderhoud in",id,breedte2,Wegvak,Wegnummer,Bebouwde_kom,Metrering,"Jaar conservering","Jaar deklaag","Jaar herstrating",Situering,Constructie,"Jaar aanleg",Onderhoudsproject,Wegvaknum,Lengte_Oppervlakte,objectBeginTijd,objectEindTijd,lokaalID,tijdstipRegistratie,eindRegistratie,LV-publicatiedatum,bronhouder,inOnderzoek,relatieveHoogteligging,bgt-status,plus-status,bgt-functie,bgt-fysiekVoorkomen,plus-functie,wegdeelOpTalud,ondersteunendWegdeelOpTalud,onbegroeidTerreindeelOpTalud,plus-fysiekVoorkomen,begroeidTerreindeelOpTalud,bgt-type,plus-type,identificatieBAG,nummeraanduidingreeks,typeOverbruggingsdeel,hoortBijTypeOverbrugging,overbruggingIsBeweegbaar,identificatieBAG_OPR,openbareRuimteNaam,openbareRuimteType,nauwkeurigheid,datumInwinning,inwinnendeInstantie,inwinningsmethode,bgt-classification,hectometeraanduiding,wijk,buurtcode,naamEnIdOpenbareRuimte,stadsdeel,wijkcode,creationDate,terminationDate,namespace,Objecttypegroep_IMBOR,Objecttype_IMBOR,Type_IMBOR,Typeplus_IMBOR,Typeplus2_IMBOR,Wegfunctiegroep_IMBOR,Wegfunctie_IMBOR,"Soort conservering","Type onderdeel",Gebruikersfunctie,Ondergrond2,Belang,Besteknummer,"Administratieve breedte","Soort verharding_N","Soort deklaag specifiek",Risicogetal,Actie,"Inspectie Rafeling","Inspectie Scheurvorming","Berekende lengte/oppervlakte"
VV-N351-5790,rijstrook-357,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.867969415081 52.822100112394,5.867936432664 52.82212672937,5.867693157583 52.822017766465,5.867679760927 52.822010954596,5.867661198401 52.822002492013,5.867621546599 52.821985127687,5.867541572189 52.821950096149,5.86744618675 52.821907173381,5.867309191462 52.821845510035,5.867156760424 52.821777725808,5.86701385152 52.821713785329,5.86686311575 52.821646290465,5.866741257033 52.821591701029,5.86677316935 52.821564873004,5.867742615723 52.821998703893,5.867969415081 52.822100112394))","POLYGON((187407.475 537315.36,187405.232 537318.307,187388.914 537306.073,187388.016 537305.309,187386.771 537304.359,187384.111 537302.409,187378.746 537298.475,187372.348 537293.656,187363.159 537286.733,187352.934 537279.122,187343.348 537271.943,187333.237 537264.365,187325.063 537258.236,187327.234 537255.265,187392.262 537303.974,187407.475 537315.36))",,,2022,,,,P0021.21493f07204849308a53bc3a80bdfecf,,,,,,,,,,,,3.75,,1x2,,,,,48e0022e6f44865b19cd758e1c7549ff,,357,N351,"buiten bebouwde kom","35,7",,2023,,rechts,,1961,N351-HRB-35.0-38.1,357,368.6,,,,20240219215059,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",20,,A+,A+,368.6
VV-N351-5701,rijstrook-350,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.877075716881 52.824850965708,5.877062240843 52.824886285081,5.876432303489 52.824797270357,5.875619664796 52.824684377402,5.875638078175 52.824635405069,5.875972372951 52.824681655511,5.875972503254 52.824681367401,5.876192293547 52.824714211168,5.876239917155 52.824720872675,5.876496796495 52.824760240859,5.876885998063 52.824820803896,5.877042785831 52.824846095426,5.877075716881 52.824850965708))","POLYGON((188019.236 537625.587,188018.301 537629.511,187975.908 537619.318,187921.218 537606.385,187922.496 537600.944,187944.994 537606.243,187945.003 537606.211,187959.793 537609.966,187962.998 537610.729,187980.283 537615.227,188006.471 537622.144,188017.02 537625.03,188019.236 537625.587))",,,2023,,,,P0021.a7e02f080a984bd5b3aaf2e2fdf7d242,,,,"geen beoordeling",,,,,,,,3.75,,1x2,,,,,4dc2a3e1e3feaaf43cce127678820057,,350,N351,"buiten bebouwde kom",35,,1993,,links,,1961,N351-HRB-30.7-35.0,350,506.67,,,,20240219215059,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,,3.75,"AC surf",dichtasfaltbeton,20,,A+,A+,506.67
VV-N351-5591,rijstrook-327,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.901832874105 52.838368189778,5.901788473088 52.838387271528,5.901652224108 52.8382701873,5.901643835507 52.838262306189,5.901631135725 52.838251271364,5.901578491032 52.838206672704,5.901575155755 52.838204476358,5.901554896311 52.838186635239,5.901497336556 52.838137995746,5.90147770446 52.838120493404,5.901459190646 52.838103435571,5.901372043321 52.838028646442,5.901273119923 52.837943088003,5.901158025623 52.837844047207,5.901057236703 52.837757526063,5.900955916758 52.837669982634,5.900917852161 52.83763721928,5.900962178811 52.837618156144,5.901216641623 52.837837431904,5.901422649519 52.838014786332,5.901525968352 52.838104315791,5.901832874105 52.838368189778))","POLYGON((189677.239 539141.324,189674.232 539143.426,189665.144 539130.332,189664.585 539129.451,189663.738 539128.217,189660.226 539123.229,189660.003 539122.983,189658.652 539120.988,189654.812 539115.548,189653.503 539113.591,189652.269 539111.684,189646.456 539103.32,189639.858 539093.752,189632.181 539082.676,189625.458 539073,189618.7 539063.21,189616.161 539059.546,189619.163 539057.446,189636.136 539081.968,189649.877 539101.802,189656.768 539111.814,189677.239 539141.324))",,,2022,,,,P0021.06c1dff32ef241448944d28fe61178f7,,,,,,,,,,,,3.75,,1x2,,,,,4f66e4a12b524b62bed08a62c38e0f11,,327,N351,"buiten bebouwde kom","32,7",,2023,,rechts,,1961,N351-HRB-30.7-35.0,327,374.04,,,,20240223171922,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",22,,A+,A+,374.04
VV-N351-5603,rijstrook-330,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.899237763064 52.836057030724,5.89931923217 52.836129131829,5.899272506062 52.836148519206,5.899099435909 52.835995724132,5.898847653385 52.835772864574,5.898634507385 52.835583538987,5.898462683434 52.835430333231,5.898507710132 52.835411591512,5.898520534788 52.835423291156,5.898681685456 52.835567295273,5.898879112525 52.835742345417,5.899067795672 52.835909371674,5.899142805157 52.835976081635,5.899226835847 52.836050256725,5.899230311866 52.836051823461,5.89923466181 52.836054518772,5.899237763064 52.836057030724))","POLYGON((189504.197 538882.906,189509.63 538890.968,189506.466 538893.103,189494.924 538876.018,189478.133 538851.099,189463.919 538829.93,189452.461 538812.8,189455.51 538810.736,189456.365 538812.044,189467.111 538828.145,189480.277 538847.718,189492.86 538866.394,189497.862 538873.853,189503.466 538882.147,189503.699 538882.323,189503.99 538882.625,189504.197 538882.906))",,,2023,,,,P0021.e62df42bcaea47368f46941c87128a00,,,,,,,,,,,,3.75,,1x2,,,,,523f34623f2b95a578af8b4cb96048c3,,330,N351,"buiten bebouwde kom",33,,2023,,links,,1961,N351-HRB-30.7-35.0,330,355.69,,,,20240223171922,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",20,,A+,A+,355.69
VV-N351-5596,rijstrook-328,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.900962178811 52.837618156144,5.900917852161 52.83763721928,5.900851497664 52.837580088961,5.900738898191 52.837483553291,5.900625938003 52.837386587705,5.900523918529 52.837298723396,5.900417192415 52.837206835231,5.900316331495 52.837120250858,5.900201009268 52.837021650459,5.900102590155 52.83693694261,5.900072090587 52.836910104639,5.900116534743 52.836890969413,5.900270832356 52.837024207778,5.900481187462 52.837204663535,5.900795217356 52.837474737351,5.900962178811 52.837618156144))","POLYGON((189619.163 539057.446,189616.161 539059.546,189611.735 539053.157,189604.224 539042.361,189596.689 539031.517,189589.884 539021.691,189582.765 539011.415,189576.037 539001.732,189568.344 538990.705,189561.779 538981.232,189559.745 538978.231,189562.755 538976.123,189573.047 538991.023,189587.079 539011.204,189608.026 539041.407,189619.163 539057.446))",,,2022,,,,P0021.23ef60d5179f40bfb419af72f13c38da,,,,,,,,,,,,3.75,,1x2,,,,,5377b2e6eb54285490dc850dc85e84e2,,328,N351,"buiten bebouwde kom","32,8",,2023,,rechts,,1961,N351-HRB-30.7-35.0,328,363.4,,,,20240223171922,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",22,,A+,A+,363.4
VV-N351-5588,rijstrook-326,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.902682877226 52.839098976011,5.902638816845 52.839118029638,5.902556207669 52.839047095042,5.902447328436 52.838953312833,5.902346657572 52.838867169721,5.902247625323 52.838781513716,5.902143528982 52.838691754591,5.902135380487 52.838685373262,5.901788473088 52.838387271528,5.901832874105 52.838368189778,5.902172804664 52.838659833103,5.902481896081 52.838925906698,5.902682877226 52.839098976011))","POLYGON((189733.934 539223.051,189730.95 539225.15,189725.44 539217.217,189718.178 539206.729,189711.463 539197.095,189704.858 539187.516,189697.915 539177.478,189697.371 539176.764,189674.232 539143.426,189677.239 539141.324,189699.913 539173.94,189720.529 539203.696,189733.934 539223.051))",,,2022,,,,P0021.4d39b635d2d941ec8e8761b6610e8edd,,,,,,,,,,,,3.75,,1x2,,,,,5594fd28ff066e58b6a6455ce2864bc6,,326,N351,"buiten bebouwde kom","32,6",,2023,,rechts,,1961,N351-HRB-30.7-35.0,326,365.46,,,,20240223171922,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",22,,A+,A+,365.46
VV-N351-5597,rijstrook-328,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.901006490478 52.837599084069,5.900962178811 52.837618156144,5.900795217356 52.837474737351,5.900481187462 52.837204663535,5.900270832356 52.837024207778,5.900116534743 52.836890969413,5.900160978754 52.836871825184,5.900237020086 52.836937658297,5.900340670397 52.837026773979,5.900445802468 52.837116925652,5.900545197449 52.837202500728,5.900644319587 52.837287555665,5.900748470445 52.837377450679,5.900851536499 52.837465921385,5.900960061589 52.837559221311,5.901006490478 52.837599084069))","POLYGON((189622.164 539055.345,189619.163 539057.446,189608.026 539041.407,189587.079 539011.204,189573.047 538991.023,189562.755 538976.123,189565.765 538974.014,189570.837 538981.376,189577.751 538991.342,189584.764 539001.424,189591.394 539010.994,189598.006 539020.506,189604.953 539030.559,189611.828 539040.453,189619.067 539050.887,189622.164 539055.345))",,,2023,,,,P0021.2359ddaa9e79448a8e72d9ae7ec5703e,,,,,,,,,,,,3.75,,1x2,,,,,57a162482ec9b45286446ec05b58d53e,,328,N351,"buiten bebouwde kom","32,8",,2023,,links,,1961,N351-HRB-30.7-35.0,328,363.25,,,,20240223171922,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",22,,A+,A+,363.25
VV-N351-5785,rijstrook-356,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.869167090629 52.822634543173,5.869134540426 52.822661311505,5.869117799238 52.822653938168,5.869004191164 52.82260410762,5.868943437263 52.822576826782,5.868809585563 52.822516761082,5.868655956973 52.822448426431,5.868526340705 52.822390311402,5.868396500782 52.822332062334,5.868349546992 52.822311771089,5.867936432664 52.82212672937,5.867969415081 52.822100112394,5.869167090629 52.822634543173))","POLYGON((187487.811 537375.367,187485.597 537378.331,187484.474 537377.503,187476.853 537371.907,187472.778 537368.844,187463.8 537362.1,187453.495 537354.427,187444.801 537347.902,187436.092 537341.362,187432.942 537339.083,187405.232 537318.307,187407.475 537315.36,187487.811 537375.367))",,,2022,,,,P0021.84119e7ca81242baac8912ae81254caa,,,,,,,,,,,,3.75,,1x2,,,,,5884dad36cb8527b6ade41ec07293b3a,,356,N351,"buiten bebouwde kom","35,6",,2023,,rechts,,1961,N351-HRB-35.0-38.1,356,375.25,,,,20240219215059,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",20,,A+,A+,375.25
VV-N351-5531,rijstrook-310,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.922641286435 52.846549191988,5.922614278892 52.846577666363,5.922401754559 52.846505198924,5.92220327913 52.846438105042,5.92192422891 52.846345050077,5.921796084611 52.846303620718,5.921633268074 52.846253809241,5.921637128359 52.846249037964,5.921638047072 52.846246481617,5.921637673832 52.846243877141,5.921636055912 52.846241448991,5.921633329644 52.846239421224,5.92162971986 52.846237972568,5.921603202615 52.846230102217,5.92152337069 52.846206636173,5.92149713516 52.846198737576,5.921492925082 52.846197965609,5.92148853128 52.84619794935,5.921484309971 52.846198687202,5.921480601873 52.846200123719,5.921477732092 52.846202140616,5.921473975031 52.846206857505,5.921219332279 52.846139492408,5.921248085699 52.846098357225,5.921551511598 52.846176125966,5.921588053467 52.846186872087,5.921669872183 52.846211371642,5.92167111555 52.846209874273,5.921729399091 52.846228808655,5.921815792287 52.846257160881,5.921931482203 52.846297316035,5.922067978331 52.846345609588,5.922225317424 52.846401394259,5.92242503129 52.846472661372,5.922586783952 52.846529998433,5.922641286435 52.846549191988))","POLYGON((191072.616 540061.863,191070.773 540065.018,191056.515 540056.848,191043.199 540049.283,191024.476 540038.789,191015.877 540034.115,191004.949 540028.491,191005.213 540027.962,191005.277 540027.678,191005.254 540027.388,191005.147 540027.117,191004.965 540026.89,191004.723 540026.727,191002.943 540025.838,190997.584 540023.187,190995.823 540022.295,190995.54 540022.207,190995.244 540022.203,190994.959 540022.283,190994.708 540022.441,190994.513 540022.664,190994.256 540023.187,190977.156 540015.564,190979.127 540011.001,190999.505 540019.806,191001.958 540021.02,191007.45 540023.787,191007.535 540023.621,191011.446 540025.757,191017.243 540028.955,191025.004 540033.481,191034.16 540038.923,191044.714 540045.209,191058.11 540053.239,191068.96 540059.7,191072.616 540061.863))",,,2023,,,,P0021.b05ffe34f6af46c19af0aa96109f666e,,,,,,,,,,,,3.75,,1x2,,,,,5a71d85da425fa782dfbd22627e38971,,310,N351,"buiten bebouwde kom",31,,2023,,links,,1961,N351-HRB-30.7-35.0,310,480.31,,,,20240223171922,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",22,GPP_64_69,A+,A+,480.31
VV-N351-5563,rijstrook-319,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.910537250118 52.843158913538,5.910511457856 52.843187721342,5.910399943305 52.843150107017,5.910128710098 52.843056495945,5.90999341318 52.843009702257,5.909985196244 52.843006449144,5.909830776538 52.842950428871,5.90974804507 52.842920515206,5.909739644989 52.842919320838,5.909700135168 52.842904414262,5.909695839289 52.842901386589,5.909487978647 52.84282340284,5.90948665165 52.842822896409,5.909437331219 52.84280424931,5.90933986563 52.842767174571,5.909260703438 52.842736561948,5.909243181536 52.842729655983,5.909272785967 52.842701856245,5.909449769577 52.842770764225,5.909628500101 52.842838010732,5.909808228568 52.842904264058,5.909988955078 52.842969533185,5.910170649617 52.84303379128,5.910353312393 52.843097056311,5.910537250118 52.843158913538))","POLYGON((190259.9 539678.629,190258.139 539681.822,190250.656 539677.582,190232.457 539667.033,190223.379 539661.76,190222.828 539661.394,190212.469 539655.085,190206.919 539651.716,190206.354 539651.579,190203.704 539649.901,190203.417 539649.562,190189.475 539640.783,190189.386 539640.726,190186.078 539638.627,190179.541 539634.454,190174.232 539631.009,190173.057 539630.232,190175.074 539627.153,190186.943 539634.907,190198.931 539642.477,190210.987 539649.937,190223.111 539657.288,190235.301 539664.527,190247.557 539671.656,190259.9 539678.629))",,,2022,,,,P0021.37e0898f7ffa46c48c60cf7d67e43af7,,,,,,,,,,,,3.75,,1x2,,,,,5a99196cfb1a493251ed4a3211524458,,319,N351,"buiten bebouwde kom","31,9",,2023,,rechts,,1961,N351-HRB-30.7-35.0,319,361.46,,,,20240223171922,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",22,GPP_59_64,A+,A+,361.46
VV-N351-5644,rijstrook-342,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.887344716272 52.828353780754,5.887314463124 52.828381011701,5.8860910977 52.82788193673,5.886121111528 52.827854500398,5.886161789943 52.827871000544,5.88658265979 52.828042817088,5.88698340787 52.828206322895,5.887330734112 52.828348105876,5.887344716272 52.828353780754))","POLYGON((188708.705 538020.108,188706.645 538023.124,188624.576 537967.019,188626.62 537963.98,188629.349 537965.835,188657.583 537985.15,188684.467 538003.531,188707.767 538019.47,188708.705 538020.108))",,,2023,,,,P0021.1c0a1c777ed44ad88578f7b65d5fb92e,,,,,,,,,,,,3.75,,1x2,,,,,5e7532d31f4614bdbbb5eeac6a468b02,,342,N351,"buiten bebouwde kom","34,2",,2023,,links,,1961,N351-HRB-30.7-35.0,342,363.91,,,,20240219215059,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",20,,A+,A+,363.91
VV-N351-5594,rijstrook-327,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.901877289816 52.838349098962,5.901832874105 52.838368189778,5.901525968352 52.838104315791,5.901422649519 52.838014786332,5.901216641623 52.837837431904,5.900962178811 52.837618156144,5.901006490478 52.837599084069,5.901063908503 52.837648398418,5.901172123607 52.837741762392,5.901275257605 52.837830816572,5.901372783965 52.837914961132,5.901473240845 52.838000926264,5.901574232313 52.838088147146,5.901675869696 52.838175994225,5.901777168108 52.838262746299,5.90187624045 52.83834820482,5.901877289816 52.838349098962))","POLYGON((189680.247 539139.221,189677.239 539141.324,189656.768 539111.814,189649.877 539101.802,189636.136 539081.968,189619.163 539057.446,189622.164 539055.345,189625.994 539060.86,189633.212 539071.301,189640.091 539081.26,189646.596 539090.67,189653.297 539100.284,189660.033 539110.038,189666.812 539119.862,189673.569 539129.564,189680.177 539139.121,189680.247 539139.221))",,,2023,,,,P0021.a3884e5bea8342eeaec239db56910b83,,,,,,,,,,,,3.75,,1x2,,,,,5f1e058977dd260073cb3558b9d12124,,327,N351,"buiten bebouwde kom","32,7",,2023,,links,,1961,N351-HRB-30.7-35.0,327,374.43,,,,20240223171922,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",22,,A+,A+,374.43
VV-N351-5553,rijstrook-316,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.914530569496 52.844270474307,5.91450829424 52.844300291905,5.913673225615 52.844070336167,5.913163673402 52.843930253236,5.91318540057 52.843900465266,5.913448855304 52.843972050317,5.913729241241 52.84404938342,5.914062971996 52.844141470018,5.914420202427 52.844239913234,5.914530569496 52.844270474307))","POLYGON((190528.048 539804.276,190526.523 539807.583,190470.448 539781.584,190436.231 539765.746,190437.719 539762.442,190455.411 539770.537,190474.239 539779.28,190496.649 539789.691,190520.637 539800.821,190528.048 539804.276))",,,2023,,,,P0021.69ba25342efa43ab942f9b578c5a4ec5,,,,,,,,,,,,3.75,,1x2,,,,,601d36e1504a192d9d5223306147f2b0,,316,N351,"buiten bebouwde kom","31,6",,2023,,links,,1961,N351-HRB-30.7-35.0,316,365.52,,,,20240223171922,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",22,GPP_59_64,A+,A+,365.52
VV-N351-5653,rijstrook-344,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((5.884901920039 52.827355952947,5.884871132152 52.827384506563,5.884684380352 52.827310111989,5.883622979134 52.826876972378,5.883653007233 52.826849410789,5.883686455292 52.826863030186,5.884149248899 52.82705180942,5.884564670245 52.827220806995,5.88483337991 52.82733040221,5.884896945133 52.827355551342,5.884901920039 52.827355952947))","POLYGON((188544.83 537907.937,188542.733 537911.1,188530.203 537902.735,188458.996 537854.045,188461.041 537850.992,188463.285 537852.523,188494.333 537873.744,188522.203 537892.742,188540.23 537905.062,188544.495 537907.89,188544.83 537907.937))",,,2023,,,,P0021.dcec4213239948839780da617ff18f09,,,,,,,,,,,,3.75,,1x2,,,,,6633bc3c9ead39a28c40c68ac9f8a603,,344,N351,"buiten bebouwde kom","34,4",,2023,,links,,1961,N351-HRB-30.7-35.0,344,374.38,,,,20240219215059,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-01-08,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,gebiedsontsluitingsweg,veen,hoog,"22-18-WN (Schagen)",3.75,SMA,"SMA-NL 8A",20,,A+,A+,374.38
